,researcher_name,skills
144,"Sabalowsky, Andrew","{'specifically relate', 'expertise anaerobic', 'biofuel production', 'wind turbine', 'product recently', 'anaerobic process', 'prior expertise', 'sabalowsky prior', 'energy technology', 'hydrogen production', 'bioremediation hazardous', 'dr sabalowsky prior expertise anaerobic process', 'microbial fuel', 'fuel cell', 'wave attenuation', 'xenobiotic molecule', 'methane hydrogen', 'micro wind turbine', 'ha methane', 'centered fluid', 'micro wind', 'solar chimney', 'fluid flow', 'technology centered', 'specifically relate bioremediation hazardous xenobiotic molecule biofuel production', 'ha methane hydrogen production', 'molecule biofuel', 'hazardous xenobiotic', 'renewable energy', 'relate bioremediation', 'fermentable product recently', 'dr sabalowsky', 'renewable energy technology centered fluid flow', 'fermentable product', 'microbial fuel cell'}"
145,"Sadati, Monirosadat (Sanaz)","{'complex environment', 'anisotropic component', 'engineer responsive', 'real time', 'microswimmers bacteria', 'ability convert', 'soft material', 'study structure', 'response external', 'tissue engineering', 'broad range', 'bacteria ability', 'architectural feature', 'drug loading', 'lab pursue', 'phd', 'approach study', 'name many', 'natural microswimmers', 'component capable', 'move complex', 'external stimulus', 'water remediation name many application', 'bottom approach', 'design autonomous', 'envisioned broad', 'range application', 'real time structure rheology', 'micromotors move complex environment explore micro rheology microswimmers complex environment design autonomous micromachines navigate efficiently realistic condition operation', 'responsive material', 'biosensing common feature among natural microswimmers bacteria ability convert energy motion regulate self propulsion response external stimulus inspired biomechanics nature', 'assistant professor', 'chicago', 'autonomous micromachines', 'propulsion artificial', 'artificial micromotors', 'micromotors developed', 'sadati lab', 'rheology microswimmers', 'harvard', 'pursue bottom', 'directed motion', 'developed transduce', 'efficiently realistic', 'feature designed', 'structure rheology', 'local energy', 'drug delivery', 'controlled cargo transport', 'postdoctoral associate', 'systematic study', 'energy directed', 'unique architectural', 'micromotors move', 'material science', 'self assembly soft material', 'tunable macroscopic property systematic study self assembly', 'regulate self', 'artificial active micromotors developed transduce local energy directed motion propulsion artificial micromotors envisioned broad range application drug loading', 'micromotors envisioned', 'designed broad', 'vicinity cell', 'water remediation', 'application drug', 'eth zurich', 'self propulsion', 'time structure', 'emphasis anisotropic', 'biomechanics nature', 'active micromotors', 'capable leading', 'application including', 'explore micro', 'motion propulsion', 'common feature', 'topological defect', 'many application', 'environment design', 'environment explore', 'realistic condition', 'dynamic', 'artificial active', 'assembly soft', 'condition operation', 'january postdoctoral associate', 'feature among', 'remediation name', 'january postdoctoral', 'biosensing common', 'actuation', 'release vicinity', 'sadati lab pursue bottom approach study structure', 'leading new', 'among natural', 'material unique', 'controlled release vicinity cell', 'property systematic', 'microswimmers complex', 'transduce local', 'micromachines navigate', 'study self', 'navigate efficiently', 'micro rheology', 'stimulus inspired', 'controlled release', 'macroscopic property', 'cargo transport', 'polymer engineering', 'emphasis anisotropic component capable leading new', 'energy motion', 'motion regulate', 'amirkabir technology', 'including tissue', 'engineer responsive material unique architectural feature designed broad range application including tissue engineering', 'tunable macroscopic', 'self assembly', 'inspired biomechanics', 'convert energy', 'controlled cargo', 'propulsion response'}"
146,"Sahin, Alphan ","{'wireless communication', 'signal processing'}"
147,"Santi, Enrico","{'smallest size minimal weight current modeling', 'power semiconductor', 'involved development', 'thing use', 'electricity needed run thing use everyday processed', 'swearingenroom main streetcolumbia', 'simulation electrical', 'electronics thanks', 'delivered maximum efficiency', 'come contact power electronics thanks power electronics', 'based tool', 'make hole', 'system power', 'cook microwave', 'loop simulation', 'device particular', 'maximum efficiency', 'acsl', 'simulation based tool rapid prototyping power system power electronic device test bed support input multiple simulation language spice', 'power electronic', 'physic based modeling power semiconductor device particular involved development virtual test bed', 'sc santi', 'think drive', 'physic based', 'type telephone', 'electrical power', 'particular involved', 'contact power', 'device test', 'santi long', 'rapid prototyping', 'needed run', 'drive car', 'power system', 'swearingenroom main', 'simulation advanced', 'delivered maximum', 'cordless drill', 'simulation language', 'semiconductor device', 'smallest size', 'saber', 'electricity needed', 'language spice', 'long term', 'based modeling', 'control simulation', 'tool rapid', 'multiple simulation', 'thanks power', 'test bed', 'etc hardware loop simulation electrical system', 'electronic device', 'hardware loop', 'area power', 'distribution system', 'may interaction', 'simulation based', 'input multiple', 'hole cordless', 'etc hardware', 'electrical system', 'support input', 'talk type telephone', 'electronics think', 'electronics may', 'come contact', 'make hole cordless drill', 'listen stereo', 'power electronics', 'use computer', 'use everyday', 'prototyping power', 'sc santi long term area power electronics may interaction power electronics think drive car', 'minimal weight', 'main streetcolumbia', 'current modeling', 'modeling power', 'advanced electrical', 'weight current', 'term area', 'run thing', 'control simulation advanced electrical power distribution system', 'filtered', 'virtual test', 'talk type', 'bed support', 'interaction power', 'power distribution', 'everyday processed', 'development virtual', 'size minimal'}"
148,"Sasanakul, Inthuorn",{'geotechnical engineering'}
149,"Schooley, Benjamin","{'design science', 'health', 'health informatics'}"
150,"Shazly, Tarek ","{'environment mechanosensitive', 'providing basis engineering vascular tissue substitute publication area impactful term providing data model previously understudied yet critical region circulatory system', 'sealant performance', 'safe introduction', 'distinct way', 'erodible scaffold', 'approach needed', 'native engineered', 'predictive computational', 'enhance adhesion', 'vesselsthe identification', 'material design', 'biocompatibility power', 'substitute publication', 'vascular tissue', 'ha focused', 'two distinct', 'typically requiring consideration hemodynamics', 'material biocompatibility', 'mediated vascular', 'focused development', 'strategy facilitate', 'critical region', 'vessel variation', 'soft tissue', 'area characterization', 'system surgical', 'complexity face', 'face rapid', 'clearly explain', 'implanted polymeric', 'mechanism action', 'cell normal', 'compromising material', 'generalized across', 'tissuesmy early', 'soft tissuesmy', 'data model', 'specific phenomenon', 'impacted field', 'technologiesendovascular technology', 'continuum mechanical', 'endovascular technology', 'eluting stent', 'kinetics accommodate', 'risk new', 'typically requiring', 'sealant application', 'facilitate continued', 'material system', 'tissue essential', 'region circulatory', 'without compromising', 'providing data', 'thus potential', 'phenomenon exploited', 'experimental theoretical', 'technology meet', 'disease state', 'focused understanding', 'nearly require', 'tissue specific', 'strategy enhance', 'technology drug', 'polymeric material', 'accommodate inherent', 'line inquiry', 'surgical sealant', 'enhanced matrix', 'technology safe', 'adhesion strength', 'provided initial', 'previously understudied', 'consideration hemodynamics', 'based computational', 'work ha focused development finite element based computational model design deployment strategy facilitate continued advancement endovascular technology safe introduction clinical practice area experimental theoretical biomechanical study native engineered blood vesselsthe identification constitutive mechanical model vascular tissue essential quantifying local environment mechanosensitive vascular cell normal disease state', 'finite element', 'basis engineering', 'constitutive mechanical', 'past year', 'strength without', 'agency begun', 'principle explain', 'balloon steadily', 'introduction clinical', 'work ha', 'model vascular', 'evolved past', 'across material', 'regulatory agency begun expect nearly require predictive computational model clearly explain mechanism action potential risk new technology meet field demand', 'rapid device', 'model clearly', 'design deployment', 'construct exhibit', 'related publication established novel design strategy enhance adhesion strength without compromising material biocompatibility power strategy generalized across material system surgical sealant application area characterization', 'steadily evolved', 'initial demonstration', 'drug eluting', 'related publication', 'modeling endovascular', 'interaction implanted', 'term providing', 'emergent device', 'way first', 'yet critical', 'matrix elaboration', 'demonstration adhesion', 'variation geometry', 'advancement endovascular', 'impactful term', 'applying continuum mechanical principle explain intra vessel variation geometry', 'potential vascular', 'expect nearly', 'publication established', 'work wa', 'continued advancement', 'material soft', 'drug coated balloon steadily evolved past year multidisciplinary approach needed design', 'interaction purpose', 'tissue engineered', 'provided initial demonstration adhesion tissue specific phenomenon exploited advanced material design second', 'drug coated', 'theoretical biomechanical', 'identification constitutive', 'engineering vascular', 'publication emerged', 'requiring consideration', 'established novel', 'local environment', 'applying continuum', 'clinical practice', 'tissue remodeling', 'deployment strategy', 'practice area', 'optimizing surgical', 'endovascular technologiesendovascular', 'development finite', 'coated balloon', 'action potential', 'understanding mechanically', 'explain mechanism', 'exploited advanced', 'essential quantifying', 'model design', 'engineered construct', 'begun expect', 'design strategy', 'advanced material', 'strategy generalized', 'require predictive', 'assessment', 'application area', 'vascular cell', 'mechanical principle', 'explain intra', 'computational model', 'biomechanical study', 'evaluate emergent', 'area impactful', 'element based', 'understudied yet', 'area experimental', 'device degradation erosion kinetics accommodate inherent complexity face rapid device development', 'performance publication', 'novel design', 'tissue material', 'adhesion tissue', 'field demand', 'needed design', 'introducing tissue', 'composition', 'area interaction', 'early work', 'multidisciplinary approach', 'evaluate emergent device', 'optimize', 'material mechanic', 'understanding soft', 'circulatory system', 'inherent complexity', 'area interaction implanted polymeric material soft tissuesmy early work wa focused understanding soft tissue material interaction purpose optimizing surgical sealant performance publication emerged line inquiry impacted field two distinct way first', 'meet field', 'study native', 'device development', 'model previously', 'property', 'wa focused', 'inquiry impacted', 'publication area', 'potential risk', 'power strategy', 'intra vessel', 'degradation erosion', 'device degradation', 'quantifying local', 'elaboration thus', 'tissue substitute', 'normal disease', 'drug pharmacokinetics', 'exhibit enhanced', 'mechanosensitive vascular', 'engineered blood', 'new technology', 'understanding mechanically mediated vascular tissue remodeling', 'regulatory agency', 'vascular substitute', 'material interaction', 'field two', 'blood vesselsthe', 'purpose optimizing', 'erosion kinetics', 'emerged line', 'design second', 'introducing tissue engineered construct exhibit enhanced matrix elaboration thus potential vascular substitute', 'providing basis', 'modeling endovascular technologiesendovascular technology drug eluting stent', 'year multidisciplinary', 'mechanically mediated', 'mechanical model'}"
151,"Shepherd, Jeremiah","{'csce course', 'shepherd teach', 'jj shepherd teach csce course', 'teach csce', 'jj shepherd'}"
152,"Sheth, Amit","{'semantic cognitive', 'big smart', 'cognitive perceptual', 'artificial intelligence', 'perceptual comput', 'knowledgeinfused learning', 'smart data', 'knowledge graph', 'big smart data', 'semantic cognitive perceptual comput'}"
153,"Shimpalee, Sirivatch","{'dimensional modeling', 'sc', 'horizon main streetcolumbia', 'shimpalee current', 'system particularly', 'main streetcolumbia', 'current area', 'energy including', 'including fuel', 'energy storage', 'shimpalee current area renewable energy including fuel cell', 'columbia', 'high temperature thermal system', 'use multi', 'physic inside', 'complex system', 'transport phenomenon', 'fuel cell', 'multi dimensional', 'expertise use', 'temperature thermal', 'inside complex', 'bioenergy expertise use multi scale multi dimensional modeling combine electrochemistry understand physic inside complex system particularly transport phenomenon', 'thailand', 'thermal system', 'multi scale', 'combine electrochemistry', 'understand physic', 'chiang mai', 'modeling combine', 'electrochemistry understand', 'area renewable', 'renewable energy', 'bradley', 'bioenergy expertise', 'scale multi', 'particularly transport', 'high temperature', 'horizon main'}"
154,"Simin, Grigory","{'sc', 'main streetcolumbia', 'swearingenroom main', 'swearingenroom main streetcolumbia'}"
155,"Smoak, Wilson","{'capstone design', 'recently intel', 'wilson smoak instructor coordinator capstone design course', 'engineering department', 'successful career', 'digital electronics', 'design course', 'smoak instructor', 'instructor coordinator', 'career design', 'following successful career design digital electronics', 'following successful', 'electrical engineering', 'elct electrical engineering department', 'wilson smoak', 'coordinator capstone', 'elct electrical', 'design digital'}"
156,"Sockalingam, Subramani ","{'computational mechanic', 'composite', 'finite element', 'finite element analysis', 'element analysis', 'experimental mechanic'}"
157,"Spinale, Frank G.","{'cardiovascular scientist', 'reviewed publication', 'translational center', 'failure patient', 'cardiovascular remodeling', 'particular focus', 'clinical study', 'including american', 'phd', 'effort thematic', 'grant develop', 'clinical study ha working advance understanding potential treatment major cause heart failure patient also entrepreneur patent nih small business technology transfer grant develop microdialysis microfluidics delivery system cardiac surgery additionally', 'translational effort', 'biotechnology company', 'study ha', 'cardiology ha', 'peer reviewed', 'potential treatment', 'publication leading', 'renowned cardiovascular', 'thematic area', 'spinale serf', 'ha peer', 'pioneered various', 'various pharmaceutical', 'cardiac working', 'advance understanding', 'internationally renowned cardiovascular scientist', 'various project', 'translational', 'prestigious scientific', 'board seven', 'entrepreneur patent', 'cardiovascular journal', 'ha pioneered', 'remodeling particular', 'small business', 'focus upon', 'consultant various', 'transfer grant', 'delivery system', 'treatment major', 'develop microdialysis', 'internationally renowned', 'american college', 'upon heart', 'working advance', 'cardiovascular translational', 'understanding potential', 'som va', 'two decade', 'directed translational', 'professional society', 'past two decade mechanistic', 'cause heart', 'invited present', 'collaborate department', 'cause death', 'present nationally', 'faculty som', 'leading cardiovascular', 'scientific meeting', 'congress conference', 'ha working', 'conference dr', 'death disability', 'nih small', 'main cause death disability', 'american heart', 'project cardiac', 'ha pioneered various project cardiac working collaborate department faculty som va', 'md', 'fellow several', 'nationally internationally', 'also entrepreneur', 'congress conference dr spinale director cardiovascular translational center', 'area cardiovascular', 'microfluidics delivery', 'technology transfer', 'business technology', 'dr spinale serf ditorial board seven prestigious scientific journal consultant various pharmaceutical company biotechnology company credit', 'serf ditorial', 'pharmaceutical company', 'also ha peer reviewed publication leading cardiovascular journal fellow several professional society', 'heart failure', 'scientific journal', 'patent nih', 'journal fellow', 'major scientific', 'main cause', 'microdialysis microfluidics', 'ha directed', 'decade mechanistic', 'ha invited', 'working collaborate', 'internationally major', 'past two', 'including american heart association american college cardiology ha invited present nationally internationally major scientific meeting', 'journal consultant', 'ditorial board', 'seven prestigious', 'spinale director', 'surgery additionally', 'college cardiology', 'director cardiovascular', 'major cause', 'cardiac surgery', 'also ha', 'francis spinale', 'heart association', 'patient also', 'system cardiac', 'department faculty', 'dr spinale', 'company biotechnology', 'association american', 'company credit', 'ha directed translational effort thematic area cardiovascular remodeling particular focus upon heart failure', 'several professional'}"
158,"Srivastava, Biplav","{'health', 'city water', 'artificial intelligence', 'traffic', 'smarter city water', 'service', 'smarter city'}"
159,"Stanford, Thomas G.","{'engineering centerroom', 'sc', 'engineering centerroom main streetcolumbia', 'main streetcolumbia', 'math', 'michigan', 'centerroom main'}"
160,"Stiffler, Nick",{'robotics'}
161,"Sudarshan, Tangali S.","{'sc sudarshan', 'sc sudarshan specialization', 'sudarshan specialization', 'main streetcolumbia', 'swearingenroom main', 'swearingenroom main streetcolumbia'}"
162,"Summers, Bill ","{'co chaired', 'establish plan', 'develop industrial', 'hydrogen vehicle', 'program analyze', 'summer manager', 'hybrid hydrogen', 'involved development', 'developing first', 'commercial code', 'mathematical model', 'within hydrogen', 'dr summer principal investigator three year study assess feasibility nuclear hydrogen production doe office nuclear energy', 'ha westinghouse', 'hydride container', 'plan nuclear', 'project management', 'managed project', 'also co', 'advanced energy', 'annual hydrogen', 'cell vehicle', 'summer also', 'project develop', 'storage bed', 'help establish', 'dr summer', 'ha extensive', 'system ha', 'focused hydrogen', 'commercial service', 'recently served', 'hydrogen storage', 'feasibility nuclear', 'chaired national', 'three year', 'savannah river', 'first annual', 'chairman national', 'summer principal', 'production doe', 'enhancement currently', 'managed fuel', 'served chairman', 'dr summer involved development hydrogen storage material associated technology involves engineering hydrogen storage bed development mathematical model analyze bed performance', 'year study', 'technology center', 'major national meeting focused hydrogen storage dr summer also co chaired national workshop help establish plan nuclear hydrogen production doe ne', 'development project', 'engineering hydrogen', 'investigator three', 'assess feasibility', 'chairman first', 'vehicle commercial', 'including heat transfer enhancement currently chairman national working group developing first commercial code standard metal hydride container hydrogen storage dr summer also member site representative national hydrogen association', 'including year', 'river company', 'hydride storage', 'storage system', 'nuclear hydrogen', 'involves engineering', 'major national', 'onboard metal', 'storage workshop', 'nuclear energy', 'srtc ha', 'technology involves', 'science technology doe ne addition program management', 'development world', 'development hydrogen', 'analyze bed', 'bed development', 'technology doe', 'doe office', 'board director', 'analyze develop', 'largest onboard', 'heat transfer', 'national hydrogen', 'new product', 'system dr', 'state hydrogen', 'including year experience field advanced energy system ha westinghouse savannah river company wsrc since dr summer ha led numerous program analyze develop emerging technology wa program manager development world first hybrid hydrogen electric transit bus bus wa first hydrogen vehicle commercial service', 'oit industry', 'year experience', 'transit bus', 'hydrogen program', 'code standard', 'srtc fuel', 'storage also', 'field advanced', 'funded doe', 'company wsrc', 'cell mining', 'world first', 'also organized', 'experience new', 'emerging technology', 'standard metal', 'storage dr', 'addition program', 'summer involved', 'develop emerging', 'bed performance', 'national meeting', 'hydrogen electric', 'wa first', 'industry future', 'science technology', 'principal investigator', 'project funded', 'technology laboratory', 'institute board', 'savannah river technology center srtc ha extensive experience new product development project management', 'model analyze', 'fuel cell', 'world largest', 'first commercial', 'currently chairman', 'storage material', 'transfer enhancement', 'vehicle project', 'dr summer manager hydrogen program within hydrogen technology laboratory', 'program currently', 'member site', 'vehicle using', 'workshop help', 'experience field', 'site representative', 'program within', 'westinghouse savannah', 'manager development', 'first hydrogen', 'associated technology', 'hydrogen association', 'product development', 'led numerous', 'wa program', 'program manager', 'using solid', 'represents srtc', 'development mathematical', 'organized managed', 'ha led', 'solid state', 'center srtc', 'including heat', 'cell propulsion', 'metal hydride', 'river technology', 'bus bus', 'utilized world largest onboard metal hydride storage system dr summer also organized managed project develop industrial fuel cell vehicle using solid state hydrogen storage also managed fuel cell mining vehicle project funded doe oit industry future program currently', 'group developing', 'represents srtc fuel cell propulsion institute board director', 'meeting focused', 'hydrogen production', 'manager hydrogen', 'hydrogen technology', 'industrial fuel', 'office nuclear', 'numerous program', 'future program', 'study assess', 'doe oit', 'charter member', 'summer ha', 'program management', 'wsrc since', 'national working', 'electric transit', 'mining vehicle', 'container hydrogen', 'working group', 'extensive experience', 'since dr', 'national workshop', 'first hybrid', 'propulsion institute', 'also member', 'material associated', 'member recently', 'also managed', 'energy system', 'bus wa', 'representative national', 'technology wa', 'charter member recently served chairman first annual hydrogen storage workshop', 'utilized world', 'ne addition', 'doe ne'}"
163,"Sur, Sanjib ","{'millimeterwave', 'mobile computing', 'terahertz', 'wireless networking'}"
164,"Sutton, Michael","{'finite element modeling cracked body', 'integral method', 'image processing', 'cracked body', 'plastic fracture mechanic', 'sutton coherent', 'element modeling', 'incoherent optic', 'finite element', 'method experimental', 'digital image', 'boundary valve problem', 'dr sutton coherent incoherent optic application', 'computer vision', 'experimental mechanic', 'fracture mechanic', 'boundary valve', 'application integral method experimental mechanic', 'coherent incoherent', 'application integral', 'valve problem', 'modeling cracked', 'optic application', 'digital image processing', 'plastic fracture', 'dr sutton'}"
165,"Taheri-Qazvini, Nader ","{'hybrid material', 'polymer science', 'glassy dynamic', 'material', 'soft matter'}"
166,"Tan, Wenbin",{'vascular biology'}
167,"Tang, Chuanbing","{'polymer', 'biomaterials'}"
168,"Tang, Jijun","{'algorithm', 'computational biology', 'game'}"
169,"Thatcher, Matt E. ","{'technology focus', 'software patent', 'social cost', 'four theme', 'theme value', 'cost information', 'policy design', 'impact information', 'focus four', 'software patent policy design', 'offshoring', 'examines strategic', 'social cost information privacy', 'economic impact', 'strategic economic', 'examines strategic economic impact information technology focus four theme value', 'information privacy', 'patent policy', 'information technology'}"
170,"Tong, Yan","{'computer interaction', 'tong focus', 'professor tong', 'focus computer', 'including limited', 'pattern recognition', 'professor tong focus computer vision pattern recognition especially human computer interaction including limited', 'recognition especially', 'vision pattern', 'especially human', 'human computer', 'computer vision', 'interaction including'}"
171,"Tooren, Michel  van","{'dr van tooren design automation', 'alternative aircraft concept', 'road vehicle', 'knowledge based engineering', 'aircraft fuselage', 'based engineering', 'knowledge based', 'van tooren', 'aircraft certification', 'system engineering', 'tooren design', 'alternative aircraft', 'system engineering road vehicle aerodynamics', 'design automation', 'composite aircraft', 'engineering road', 'composite aircraft fuselage', 'aircraft concept', 'dr van', 'vehicle aerodynamics'}"
172,"Uline, Mark J.","{'thermodynamics', 'biophysics', 'statistical mechanic', 'nucleation', 'soft matter'}"
173,"Valafar, Homayoun","{'neural information processing', 'bioinformatics', 'artificial intelligence', 'information processing', 'computational biology', 'machine learning', 'neural information'}"
174,"Valtorta, Marco",{'artificial intelligence'}
175,"Van Brunt, Vincent","{'polytechnic', 'carnegie mellon', 'ph', 'tennessee'}"
176,"Vargas, Juan","{'engineering department', 'adjunct professor', 'dr vargas', 'dr vargas adjunct professor computer science engineering department', 'computer science', 'science engineering', 'professor computer', 'vargas adjunct'}"
177,"Vidal, Jose M. ","{'agentbased modeling', 'artificial intelligence', 'distributed system', 'multiagent system'}"
178,"Viparelli, Enrica","{'associate professor', 'environmental engineering', 'present associate', 'civil environmental engineering', 'present associate professor', 'assistant professor', 'columbia', 'civil environmental'}"
179,"Vitzilaios, Nikolaos (Nikos)","{'system uas', 'perception autonomous navigation mobile robot', 'navigation mobile', 'dr vitzilaios broad area autonomous unmanned system robotics', 'mobile robot', 'mechatronics', 'operational autonomy', 'field robotics', 'perception autonomous', 'automation', 'autonomous navigation', 'unmanned aircraft system uas', 'area autonomous', 'unmanned aircraft', 'intelligent system', 'system robotics', 'aircraft system', 'unmanned system', 'autonomous unmanned', 'robot team', 'broad area', 'dr vitzilaios', 'vitzilaios broad', 'control system', 'machine learning'}"
180,"Vogt, Thomas","{'chemistry', 'physic', 'material science'}"
181,"Wang, Guiren","{'cancer detection', 'labonachip', 'turbulence mixing', 'micronanofluidics', 'superresolution imaging'}"
182,"Wang, Guoan","{'sc', 'main streetcolumbia', 'swearingenroom main', 'swearingenroom main streetcolumbia'}"
183,"Wang, Song","{'computer vision', 'image processing', 'machine learning'}"
184,"Wang, Xiaofeng","{'sc', 'main streetcolumbia', 'swearingenroom main', 'swearingenroom main streetcolumbia'}"
185,"Wang, Yi","{'adaptive model integration massive real time data analytics', 'closed form', 'modeling closed', 'reduced order', 'alvarez', 'intelligencel lee', 'bone marrow', 'green computing visualization system engineering microfluidics nanofluidics', 'high fidelity multiphysics cfd fem analysis reduced order modeling closed form modeling real time simulation', 'curriculum vitae', 'real time', 'level simulation', 'prabhakarpandiana', 'curriculum vitae pdf imsel labdr wang computational data enabled science engineering cd application multiphysics multiscale system engineering', 'spiral inertial', 'pant j klarmannc', 'process control', 'control data', 'label free', 'computing visualization', 'vitae pdf', 'model integration', 'uncertainty quantification', 'label free mesenchymal stem cell enrichment bone marrow spiral inertial microfluidics', 'system engineering', 'high fidelity', 'fem analysis', 'free mesenchymal', 'including fluid', 'additive manufacturing', 'trade space exploration', 'specific focus', 'system design', 'data driven', 'machine learning', 'j garsona', 'computational data', 'modeling real', 'multiphysics multiscale', 'marrow spiral', 'time data', 'surrogate modeling', 'control synthesis', 'cd application', 'large scale system level simulation', 'lai', 'physic based', 'fidelity multiphysics', 'driven multi', 'system level', 'space exploration', 'adaptive modeling', 'long term goal towards engineering intelligencel lee', 'among others', 'discovery', 'model development', 'including engineering', 'including model', 'engineering intelligencel', 'multiscale system', 'large scale', 'adaptive model', 'labdr wang', 'multi fidelity', 'including model development', 'engineering data', 'j klarmannc', 'green computing', 'multidisciplinary analysis', 'among others specific focus physic based adaptive modeling', 'analysis optimization', 'long term', 'engineering cd', 'pant j', 'term goal', 'others specific', 'analysis reduced', 'visualization system', 'goal towards', 'multiphysics cfd', 'wang computational', 'inertial microfluidics', 'energy management', 'thermal energy', 'form modeling', 'pdf imsel', 'data analytics', 'cell enrichment', 'process control data driven multi fidelity surrogate modeling multidisciplinary analysis optimization', 'order modeling', 'cfd fem', 'integration massive', 'including engineering data mining', 'scale system', 'parameter estimation', 'rosanoa', 'imsel labdr', 'analytical method', 'application multiphysics', 'experimentation', 'thermal energy management', 'wang', 'enrichment bone', 'trade space', 'time simulation', 'microfluidics nanofluidics', 'data enabled', 'mesenchymal stem', 'hardware development', 'focus physic', 'structural interaction', 'science engineering', 'enabled science', 'data mining', 'based adaptive', 'massive real', 'management', 'towards engineering', 'engineering microfluidics', 'stem cell', 'fidelity surrogate', 'modeling multidisciplinary', 'fluid structural', 'including fluid structural interaction'}"
186,"Wei, Xiaojun","{'functional nanoparticles', 'biomedical engineering', 'nanopore', 'biosensor'}"
187,"Wells, James R.","{'pathway tumor', 'attention biomarkers', 'purpose study', 'positive hpv', 'clinical cancer', 'infection freshly', 'american european', 'school medicineva campusbld garner ferry rdprofessor well clinical focus analysis hpv infection freshly resected tissue specimen purpose study determine presence', 'squamous cell', 'ferry rdprofessor', 'hnscc tumor', 'campusbld garner', 'tumor specimen', 'neck clinical', 'particular attention biomarkers pathway may different hpv positive hpv negative cancer', 'specific pathway', 'predict gene', 'efficacy recurrent', 'school medicineva', 'biomarkers predict', 'freshly resected', 'gene therapy', 'recurrent squamous', 'garner ferry', 'particular attention', 'pathway may', 'carcinoma head', 'hpv hnscc', 'medicineva campusbld', 'patient biomarkers', 'biomarkers pathway', 'investigate marker', 'hpv infection', 'study determine', 'tumor development', 'different hpv', 'rdprofessor well', 'expression type hpv hnscc tumor specimen investigate marker specific pathway tumor development', 'tissue specimen', 'specimen purpose', 'analysis hpv', 'negative cancer', 'may different', 'european american', 'cancer dec', 'specimen investigate', 'determine presence', 'type hpv', 'expression type', 'hpv positive', 'african american european american patient biomarkers predict gene therapy efficacy recurrent squamous cell carcinoma head neck clinical cancer dec', 'well clinical', 'marker specific', 'hpv negative', 'american patient', 'therapy efficacy', 'head neck', 'focus analysis', 'resected tissue', 'african american', 'cell carcinoma', 'clinical focus'}"
188,"White, Ralph E.","{'california berkeley', 'dr whiteph', 'cv dr whiteph', 'cv dr'}"
